,Party,Polarization,Unanimity,Yes polarization,Republican yes votes,Republican no votes,Democratic yes votes,Democratic no votes,Republican yes,Democratic yes,Party polarization,Title,title_w_breaks,Date,Session,Key,Democratic votes yes/no,Republican votes yes/no
932,Democratic,-0.8787878787878788,1.0,-0.8787878787878788,8,58,69,0,0.12121212121212122,1.0,-0.8787878787878788,An Act To Allow And Recognize A Legal Name Change Upon Marriage,An Act To Allow And Recognize<br>A Legal Name Change Upon<br>Marriage,2018-07-09,128,b969ef07-8b56-4a86-b29e-303357190f74,69/0,8/58
1028,Democratic,-0.8805970149253731,1.0,-0.8805970149253731,8,59,69,0,0.11940298507462686,1.0,-0.8805970149253731,An Act To Enact The Maine Fair Chance Employment Act,An Act To Enact The Maine Fair<br>Chance Employment Act,2018-07-09,128,e6d74901-3554-4441-88fa-315048d61fc1,69/0,8/59
768,Democratic,-0.8805970149253731,1.0,-0.8805970149253731,8,59,69,0,0.11940298507462686,1.0,-0.8805970149253731,An Act To Establish The Maine Coastal Risks And Hazards Commission,An Act To Establish The Maine<br>Coastal Risks And Hazards<br>Commission,2018-07-09,128,a8c37c74-eb7d-4c01-8b76-9db88399e17e,69/0,8/59
1038,Democratic,-0.8840579710144928,1.0,-0.8840579710144928,8,61,68,0,0.11594202898550725,1.0,-0.8840579710144928,An Act To Exempt Permanently Disabled Veterans From Payment Of Property Tax,An Act To Exempt Permanently<br>Disabled Veterans From Payment<br>Of Property Tax,2017-05-17,128,c1e2f2c7-a92f-47f0-8c91-39891a4cca28,68/0,8/61
846,Democratic,-0.8840579710144928,1.0,-0.8840579710144928,8,61,72,0,0.11594202898550725,1.0,-0.8840579710144928,An Act To Continue The Doctors For Maine's Future Scholarship Program,An Act To Continue The Doctors<br>For Maine's Future Scholarship<br>Program,2017-06-16,128,56b183f2-e0c9-42f0-8028-95bf49cde3ff,72/0,8/61
1282,Democratic,-0.8840579710144928,0.9855072463768116,-0.8840579710144928,7,62,68,1,0.10144927536231885,0.9855072463768116,-0.8840579710144928,An Act To Modernize Ballot Notices For City Elections,An Act To Modernize Ballot<br>Notices For City Elections,2017-05-23,128,ec00a88e-1abb-44d7-b833-c2796c1e9465,68/1,7/62
1342,Democratic,-0.8840579710144928,1.0,-0.8840579710144928,8,61,71,0,0.11594202898550725,1.0,-0.8840579710144928,An Act To Ensure Transparency In The Distribution Of Federal Block Grant Funds,An Act To Ensure Transparency<br>In The Distribution Of Federal<br>Block Grant Funds,2018-04-18,128,58d1b45b-5ba9-4ac2-af7f-6477db6c6716,71/0,8/61
940,Democratic,-0.8856209150326797,0.9411764705882353,-0.8856209150326797,1,17,16,1,0.05555555555555555,0.9411764705882353,-0.8856209150326797,An Act To Protect Privacy Of Online Customer Personal Information,An Act To Protect Privacy Of<br>Online Customer Personal<br>Information,2018-04-17,128,5747a5bd-8807-408f-a03f-b68939f2eb37,16/1,1/17
1302,Democratic,-0.8857142857142857,1.0,-0.8857142857142857,8,62,69,0,0.11428571428571428,1.0,-0.8857142857142857,An Act To Improve Safety In The Disposal Of Expired Marine Flares,An Act To Improve Safety In<br>The Disposal Of Expired Marine<br>Flares,2017-05-23,128,e1833f5d-6908-4468-9c3a-3c503cb139b5,69/0,8/62
808,Democratic,-0.8870967741935484,1.0,-0.8870967741935484,7,55,67,0,0.11290322580645161,1.0,-0.8870967741935484,"Resolve, Establishing The Commission To Study The Economic, Environmental And Energy Benefits Of Energy Storage To The Maine Electricity Industry","Resolve, Establishing The<br>Commission To Study The<br>Economic, Environmental And<br>Energy Benefits Of Energy<br>Storage To The Maine<br>Electricity Industry",2018-03-15,128,9336ca5b-bb98-4587-a7fe-254e684850c9,67/0,7/55
1136,Democratic,-0.8787878787878788,1.0,-0.8787878787878788,8,58,68,0,0.12121212121212122,1.0,-0.8787878787878788,An Act To Amend The Laws Governing Certain Sexual Offenses,An Act To Amend The Laws<br>Governing Certain Sexual<br>Offenses,2017-06-05,128,428ca7da-ffaa-43cb-81a0-638cff9437aa,68/0,8/58
928,Democratic,-0.8714285714285714,1.0,-0.8714285714285714,9,61,70,0,0.12857142857142856,1.0,-0.8714285714285714,An Act To Strengthen Intragovernment Communication,An Act To Strengthen<br>Intragovernment Communication,2017-06-13,128,48084c44-ee8b-4279-9db4-c27e14a58511,70/0,9/61
1194,Democratic,-0.8636363636363636,1.0,-0.8636363636363636,9,57,69,0,0.13636363636363635,1.0,-0.8636363636363636,An Act To Provide Supplemental Appropriations And Allocations For The Operations Of State Government,An Act To Provide Supplemental<br>Appropriations And Allocations<br>For The Operations Of State<br>Government,2018-07-09,128,3980b09e-f827-4d3b-a34a-653c09dcb01a,69/0,9/57
1030,Democratic,-0.8660714285714286,0.9285714285714286,-0.8660714285714286,1,15,13,1,0.0625,0.9285714285714286,-0.8660714285714286,An Act To Encourage Development In The Logging Industry By Requiring State And Local Government Agencies To Give Preference To Lumber And Solid Wood Products Harvested In The State,An Act To Encourage<br>Development In The Logging<br>Industry By Requiring State<br>And Local Government Agencies<br>To Give Preference To Lumber<br>And Solid Wood Products<br>Harvested In The State,2017-07-20,128,17ef22dd-f451-4f66-993e-07060e521acb,13/1,1/15
1114,Democratic,-0.8676470588235294,1.0,-0.8676470588235294,9,59,69,0,0.1323529411764706,1.0,-0.8676470588235294,An Act To Amend The Charter Of The Rumford Water District,An Act To Amend The Charter Of<br>The Rumford Water District,2017-06-20,128,17a003be-3f52-44a0-8bbd-6c8f0841fd6a,69/0,9/59
1072,Democratic,-0.8695652173913043,1.0,-0.8695652173913043,9,60,66,0,0.13043478260869565,1.0,-0.8695652173913043,An Act To Ensure Appropriate Training For Harbor Masters,An Act To Ensure Appropriate<br>Training For Harbor Masters,2017-04-18,128,151e278d-604c-4cba-a27f-33a2c3d320a6,66/0,9/60
1374,Democratic,-0.8708333333333333,0.9333333333333333,-0.8708333333333333,1,15,14,1,0.0625,0.9333333333333333,-0.8708333333333333,An Act To Expand The 1998 Special Retirement Plan To Include Detectives In The Office Of The Attorney General,An Act To Expand The 1998<br>Special Retirement Plan To<br>Include Detectives In The<br>Office Of The Attorney General,2017-07-20,128,26201fd3-5a1a-40e2-aaf1-3f5d7aef7b0e,14/1,1/15
730,Democratic,-0.8732394366197183,1.0,-0.8732394366197183,9,62,70,0,0.1267605633802817,1.0,-0.8732394366197183,An Act To Amend The Laws Governing The Circumstances Of Death That Must Be Reported To The Office Of Chief Medical Examiner,An Act To Amend The Laws<br>Governing The Circumstances Of<br>Death That Must Be Reported To<br>The Office Of Chief Medical<br>Examiner,2017-05-11,128,7f71f960-bfab-43ae-8983-ec9d969a1129,70/0,9/62
1498,Democratic,-0.8744588744588745,0.9696969696969697,-0.8744588744588745,6,57,64,2,0.09523809523809523,0.9696969696969697,-0.8744588744588745,An Act To Amend The Marijuana Legalization Act,An Act To Amend The Marijuana<br>Legalization Act,2017-11-06,128,6d793606-049a-4dc8-ac06-774a02cae02d,64/2,6/57
1786,Democratic,-0.8746031746031746,0.8888888888888888,-0.8746031746031746,1,69,64,8,0.014285714285714285,0.8888888888888888,-0.8746031746031746,An Act To Expand Options For The Prevention Of Domestic Violence,An Act To Expand Options For<br>The Prevention Of Domestic<br>Violence,2017-06-16,128,765e163e-12d8-4818-b830-182dd8afdf9a,64/8,1/69
1534,Democratic,-0.875,1.0,-0.875,2,14,14,0,0.125,1.0,-0.875,An Act To Authorize A General Fund Bond Issue To Provide Funding For A Program Of Student Debt Cancellation And Refinancing,An Act To Authorize A General<br>Fund Bond Issue To Provide<br>Funding For A Program Of<br>Student Debt Cancellation And<br>Refinancing,2017-07-20,128,7f4fe5d5-ea4c-4362-8763-56a2be54c904,14/0,2/14
1502,Democratic,-0.8769230769230769,1.0,-0.8769230769230769,8,57,70,0,0.12307692307692308,1.0,-0.8769230769230769,An Act To Extend Internet Availability In Rural Maine,An Act To Extend Internet<br>Availability In Rural Maine,2017-04-13,128,367811de-b1f4-4deb-be4c-18f94a389ec5,70/0,8/57
728,Democratic,-0.9710144927536232,1.0,-0.9710144927536232,2,67,68,0,0.028985507246376812,1.0,-0.9710144927536232,An Act To Ensure Resiliency Of The Maine Electrical Grid,An Act To Ensure Resiliency Of<br>The Maine Electrical Grid,2017-05-16,128,6dbd0c71-2b1e-4f88-bb0f-d39c1c0b6921,68/0,2/67
1670,Democratic,-0.96875,1.0,-0.96875,2,62,68,0,0.03125,1.0,-0.96875,An Act To Protect Rights And Privileges Granted Under The United States Constitution And The Constitution Of Maine,An Act To Protect Rights And<br>Privileges Granted Under The<br>United States Constitution And<br>The Constitution Of Maine,2017-05-30,128,d65b5ccb-ffe1-4595-bb00-54186b624920,68/0,2/62
1062,Democratic,-0.953125,1.0,-0.953125,3,61,65,0,0.046875,1.0,-0.953125,An Act To Remove Certain Restrictions Imposed On Retired State Employees Who Return To Work As Educators,An Act To Remove Certain<br>Restrictions Imposed On<br>Retired State Employees Who<br>Return To Work As Educators,2017-08-02,128,42ca6930-cb44-43d5-8c0a-c70dacccf111,65/0,3/61
1706,Democratic,-0.9538461538461538,1.0,-0.9538461538461538,3,62,67,0,0.046153846153846156,1.0,-0.9538461538461538,An Act To Provide Maine Landlords Advance Notice Of Water Disconnection Postings,An Act To Provide Maine<br>Landlords Advance Notice Of<br>Water Disconnection Postings,2017-05-30,128,31db45e2-9961-4fb9-9426-677183f6e6eb,67/0,3/62
1876,Democratic,-0.9538461538461538,1.0,-0.9538461538461538,3,62,68,0,0.046153846153846156,1.0,-0.9538461538461538,An Act To Clarify The Use Of Public Money For Bulk Mailing In The Election Process,An Act To Clarify The Use Of<br>Public Money For Bulk Mailing<br>In The Election Process,2017-06-09,128,e3468131-d7d6-4c9c-9282-931df8098ae7,68/0,3/62
864,Democratic,-0.96875,1.0,-0.96875,2,62,68,0,0.03125,1.0,-0.96875,An Act To Require Responsible Contracting On Public Construction Projects,An Act To Require Responsible<br>Contracting On Public<br>Construction Projects,2017-06-09,128,ab3db8f9-81a5-4930-89d7-e3c53d5d1aaf,68/0,2/62
1096,Democratic,-0.96875,1.0,-0.96875,2,62,65,0,0.03125,1.0,-0.96875,An Act To Improve Care Provided To Forensic Patients,An Act To Improve Care<br>Provided To Forensic Patients,2017-08-02,128,f7d23c4c-e391-4aa1-9f7c-19ac07541804,65/0,2/62
1888,Democratic,-0.9682539682539683,1.0,-0.9682539682539683,2,61,68,0,0.031746031746031744,1.0,-0.9682539682539683,An Act To Protect Children From Prenatal Drug And Alcohol Exposure,An Act To Protect Children<br>From Prenatal Drug And Alcohol<br>Exposure,2017-06-01,128,cf9b6104-e284-4d2c-ae61-d03f7d7deb3f,68/0,2/61
1540,Democratic,-0.9682539682539683,1.0,-0.9682539682539683,2,61,67,0,0.031746031746031744,1.0,-0.9682539682539683,An Act To Bring Maine's Ranked-Choice Voting Law Into Constitutional Compliance,An Act To Bring Maine's<br>Ranked-Choice Voting Law Into<br>Constitutional Compliance,2017-10-23,128,8d86b015-7766-48b2-a557-5fa4ff341fb8,67/0,2/61
798,Democratic,-0.9545454545454546,1.0,-0.9545454545454546,3,63,71,0,0.045454545454545456,1.0,-0.9545454545454546,An Act To Appropriate Funds To Provide Sea Protection And Public Access To The Historic Whaleback Lighthouse In Kittery,An Act To Appropriate Funds To<br>Provide Sea Protection And<br>Public Access To The Historic<br>Whaleback Lighthouse In<br>Kittery,2018-03-01,128,88883533-a6ff-4051-9e1e-0610df2d40f5,71/0,3/63
1246,Democratic,-0.9545454545454546,1.0,-0.9545454545454546,3,63,67,0,0.045454545454545456,1.0,-0.9545454545454546,An Act To Provide Stability And Continuity In The Department Of Education,An Act To Provide Stability<br>And Continuity In The<br>Department Of Education,2017-06-08,128,d29610cf-a343-4a36-9ec9-fb9927390767,67/0,3/63
1686,Democratic,-0.9547380156075809,0.9855072463768116,-0.9547380156075809,2,63,68,1,0.03076923076923077,0.9855072463768116,-0.9547380156075809,An Act To Ensure The Safe And Consistent Regulation Of Pesticides Throughout The State By Providing Exemptions To Municipal Ordinances That Regulate Pesticides,An Act To Ensure The Safe And<br>Consistent Regulation Of<br>Pesticides Throughout The<br>State By Providing Exemptions<br>To Municipal Ordinances That<br>Regulate Pesticides,2018-03-06,128,55fca5a1-2eb8-47d8-adf5-1e909c40f890,68/1,2/63
766,Democratic,-0.9692307692307692,1.0,-0.9692307692307692,2,63,71,0,0.03076923076923077,1.0,-0.9692307692307692,"An Act To Provide Additional Deductions From A Sentence Of Imprisonment For Completion Of Education, Mental Health Treatment And Substance Abuse Treatment Programs","An Act To Provide Additional<br>Deductions From A Sentence Of<br>Imprisonment For Completion Of<br>Education, Mental Health<br>Treatment And Substance Abuse<br>Treatment Programs",2018-04-05,128,28fb253d-6207-427b-a3d6-5afb7d38fdac,71/0,2/63
968,Democratic,-0.9508196721311475,1.0,-0.9508196721311475,3,58,68,0,0.04918032786885246,1.0,-0.9508196721311475,"Resolve, Regarding Insurance Coverage For Alternative Therapies For Addiction And Recovery","Resolve, Regarding Insurance<br>Coverage For Alternative<br>Therapies For Addiction And<br>Recovery",2018-03-15,128,7f8eb572-4a08-4648-804b-4e40aa8597d4,68/0,3/58
1776,Democratic,-0.9701492537313433,1.0,-0.9701492537313433,2,65,71,0,0.029850746268656716,1.0,-0.9701492537313433,An Act To Prohibit A Person From Providing False Testimony To A Committee Of The Legislature,An Act To Prohibit A Person<br>From Providing False Testimony<br>To A Committee Of The<br>Legislature,2017-06-06,128,42a8f77a-fd3c-47f8-a39d-d4454e92c97c,71/0,2/65
1694,Democratic,-0.9701492537313433,1.0,-0.9701492537313433,2,65,69,0,0.029850746268656716,1.0,-0.9701492537313433,An Act To Provide An Exemption From Road Association Payments For Landowners Whose Primary Access Is Not Over The Road,An Act To Provide An Exemption<br>From Road Association Payments<br>For Landowners Whose Primary<br>Access Is Not Over The Road,2017-06-22,128,439cd519-a5a4-4748-ab44-ed721978665c,69/0,2/65
1616,Democratic,-0.9696969696969697,1.0,-0.9696969696969697,2,64,67,0,0.030303030303030304,1.0,-0.9696969696969697,An Act To Establish The Permanent Commission On The Status Of Racial And Ethnic Populations,An Act To Establish The<br>Permanent Commission On The<br>Status Of Racial And Ethnic<br>Populations,2017-05-31,128,8ed3e1d2-43fe-4215-95e7-a70c88d31ba8,67/0,2/64
1740,Democratic,-0.9696969696969697,1.0,-0.9696969696969697,2,64,70,0,0.030303030303030304,1.0,-0.9696969696969697,An Act To Ensure Maine Is In Compliance With Certain Federal Drug Laws,An Act To Ensure Maine Is In<br>Compliance With Certain<br>Federal Drug Laws,2017-06-27,128,69984ee6-8120-4f9d-92ab-a7f9e930db9b,70/0,2/64
1040,Democratic,-0.9696969696969697,1.0,-0.9696969696969697,2,64,69,0,0.030303030303030304,1.0,-0.9696969696969697,"An Act To Require Certification Under The United States Environmental Protection Agency's Lead Renovation, Repair And Painting Rule","An Act To Require<br>Certification Under The United<br>States Environmental<br>Protection Agency's Lead<br>Renovation, Repair And<br>Painting Rule",2017-04-25,128,d8301a9c-0630-4d32-9618-00d65ee8e86d,69/0,2/64
826,Democratic,-0.9523809523809523,1.0,-0.9523809523809523,3,60,69,0,0.047619047619047616,1.0,-0.9523809523809523,"Resolution, Proposing An Amendment To The Constitution Of Maine To Explicitly Protect Against Sex Discrimination","Resolution, Proposing An<br>Amendment To The Constitution<br>Of Maine To Explicitly Protect<br>Against Sex Discrimination",2017-05-31,128,127529fc-2e9c-45a9-a105-f58bc2334028,69/0,3/60
878,Democratic,-0.9696969696969697,1.0,-0.9696969696969697,2,64,69,0,0.030303030303030304,1.0,-0.9696969696969697,An Act To Provide Alternative Repayment Methods To Employees Overcompensated Through An Employer Error,An Act To Provide Alternative<br>Repayment Methods To Employees<br>Overcompensated Through An<br>Employer Error,2018-07-09,128,0e89e55b-97c0-4dff-8d3a-2534e5a4d897,69/0,2/64
1846,Democratic,-0.9696969696969697,1.0,-0.9696969696969697,2,64,70,0,0.030303030303030304,1.0,-0.9696969696969697,An Act To Modify The Lincoln County Budget Advisory Committee,An Act To Modify The Lincoln<br>County Budget Advisory<br>Committee,2017-04-27,128,17300cea-d3bc-4e96-84b5-d9924ae55193,70/0,2/64
1496,Democratic,-0.9523809523809523,1.0,-0.9523809523809523,3,60,68,0,0.047619047619047616,1.0,-0.9523809523809523,An Act To Limit The Use Of Pesticides On School Grounds,An Act To Limit The Use Of<br>Pesticides On School Grounds,2017-06-09,128,a45da2ac-ebea-4aa0-9fac-2b1d22fa6124,68/0,3/60
1836,Democratic,-0.9523809523809523,1.0,-0.9523809523809523,3,60,68,0,0.047619047619047616,1.0,-0.9523809523809523,An Act Regarding The Confidentiality Of Information In The Animal Welfare Laws,An Act Regarding The<br>Confidentiality Of Information<br>In The Animal Welfare Laws,2017-06-01,128,296d495c-8083-4071-90df-12ccb498ad2d,68/0,3/60
1138,Democratic,-0.9552042160737814,0.9855072463768116,-0.9552042160737814,2,64,68,1,0.030303030303030304,0.9855072463768116,-0.9552042160737814,An Act To Authorize The Public Utilities Commission To Determine The Amount Of The E-9-1-1 Surcharge,An Act To Authorize The Public<br>Utilities Commission To<br>Determine The Amount Of The<br>E-9-1-1 Surcharge,2018-04-09,128,47dc43d5-a3fe-4ced-b28a-bcd8c6573724,68/1,2/64
1700,Democratic,-0.9558823529411765,1.0,-0.9558823529411765,3,65,70,0,0.04411764705882353,1.0,-0.9558823529411765,An Act To Clarify Eligibility For Unemployment Benefits During Labor Disputes,An Act To Clarify Eligibility<br>For Unemployment Benefits<br>During Labor Disputes,2017-06-12,128,079088c2-23b2-4036-a0ba-046e60fc0617,70/0,3/65
1492,Democratic,-0.9558823529411765,1.0,-0.9558823529411765,3,65,65,0,0.04411764705882353,1.0,-0.9558823529411765,An Act To Create A County Jail Drug Rehabilitation And Treatment Grant Program,An Act To Create A County Jail<br>Drug Rehabilitation And<br>Treatment Grant Program,2017-05-25,128,30223fcd-0e38-4401-a20d-ab2d6c69260d,65/0,3/65
1890,Democratic,-0.9565217391304348,1.0,-0.9565217391304348,3,66,72,0,0.043478260869565216,1.0,-0.9565217391304348,An Act To Provide For A Statewide Contract For School Teachers,An Act To Provide For A<br>Statewide Contract For School<br>Teachers,2017-06-20,128,ccc8f66d-a6ca-4b9a-a3d5-ce9e444e8f6f,72/0,3/66
1334,Democratic,-0.9565217391304348,1.0,-0.9565217391304348,3,66,71,0,0.043478260869565216,1.0,-0.9565217391304348,An Act To Implement Recommendations Of The Right To Know Advisory Committee Concerning Freedom Of Access Training For Public Officials,An Act To Implement<br>Recommendations Of The Right<br>To Know Advisory Committee<br>Concerning Freedom Of Access<br>Training For Public Officials,2018-03-27,128,1331c780-c2c3-429a-a8b2-7ebf22ded826,71/0,3/66
1660,Democratic,-0.9565217391304348,1.0,-0.9565217391304348,3,66,65,0,0.043478260869565216,1.0,-0.9565217391304348,An Act Regarding Advertisements By Maine Clean Election Act Candidates,An Act Regarding<br>Advertisements By Maine Clean<br>Election Act Candidates,2017-04-18,128,6c8a979e-00e6-4ceb-94f5-50902087cfca,65/0,3/66
